 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed
10/02/20 04:00,0.956,29.1,29,1004,-0.143,-0.23,306,6.4,4.9
10/02/20 05:00,0.982,29.1,28.5,1003.8,-0.148,-0.24,310,9.7,4.4
10/02/20 06:00,1.027,29,28.5,1003.7,-0.1,-0.194,264,6.3,3.9
10/02/20 07:00,1.016,29,28.2,1003.6,-0.071,-0.167,282,9.2,6.4
10/02/20 08:00,0.887,29,28.1,1004.4,-0.109,-0.204,307,9.1,2.6
10/02/20 09:00,0.732,28.9,27.3,1005.6,-0.13,-0.217,269,4.4,1.3
10/02/20 10:00,0.561,28.9,27.1,1006.2,-0.161,-0.235,273,7.7,2.3
10/02/20 11:00,0.394,28.9,26.9,1006.5,-0.203,-0.273,215,3.5,1.3
10/02/20 12:00,0.326,28.8,27.5,1006.8,-0.163,-0.229,280,2.6,1.6
10/02/20 13:00,0.328,28.8,27,1006,-0.074,-0.139,254,3.5,0.4
10/02/20 14:00,0.268,28.8,26.6,1005.1,-0.09,-0.163,255,2.1,0.5
10/02/20 15:00,0.242,28.8,26.7,1004.5,-0.129,-0.211,218,2.4,1
10/02/20 16:00,0.283,28.8,26.5,1004,-0.154,-0.242,259,2,1
10/02/20 17:00,0.376,28.7,26.4,1004.5,-0.156,-0.248,234,2.3,0.3
10/02/20 18:00,0.475,28.7,26.4,1004.8,-0.161,-0.248,209,2.3,0.8
10/02/20 19:00,0.618,28.7,26.4,1005.2,-0.131,-0.214,211,2.6,1.3
10/02/20 20:00,0.708,28.7,26.5,1006.1,-0.134,-0.213,224,2.7,1.3
10/02/20 21:00,0.743,28.7,26.4,1006.8,-0.145,-0.215,229,2.5,1.3
10/02/20 22:00,0.757,28.7,26.6,1006.6,-0.147,-0.212,274,4.2,1
10/02/20 23:00,0.731,28.7,27.2,1007,-0.183,-0.249,309,2.8,1.7
11/02/20 00:00,0.797,28.7,28,1006.8,-0.13,-0.193,313,2.7,1.5
11/02/20 01:00,0.86,28.8,28,1006.5,-0.081,-0.145,303,7.5,5.2
11/02/20 02:00,0.829,28.8,29,1005.8,-0.132,-0.199,322,6.2,5.1
11/02/20 03:00,0.841,28.9,29.6,1004.9,-0.151,-0.226,310,7.4,5.9
11/02/20 04:00,0.887,28.9,28.9,1004.4,-0.152,-0.236,312,8.2,6.4
11/02/20 05:00,0.92,29,29.5,1004.2,-0.165,-0.253,293,7.3,5.4
11/02/20 06:00,0.936,29,28.7,1004.1,-0.164,-0.254,300,8.1,3
11/02/20 07:00,0.946,29,28.9,1005,-0.135,-0.225,279,7.1,3.2
11/02/20 08:00,0.923,28.9,28.8,1005.1,-0.1,-0.182,266,6.1,3.3
11/02/20 09:00,0.786,28.9,28.6,1005.6,-0.128,-0.208,265,6.3,1.7
11/02/20 10:00,0.628,28.9,29.1,1006.2,-0.15,-0.225,274,6.4,3.6
11/02/20 11:00,0.485,28.9,29.1,1007,-0.168,-0.237,273,8.1,2.4
11/02/20 12:00,0.392,28.9,28.6,1007.6,-0.165,-0.227,278,6.2,2.4
11/02/20 13:00,0.416,28.8,28,1007.4,-0.067,-0.123,275,3.4,1.6
11/02/20 14:00,0.36,28.8,27.8,1006.5,-0.075,-0.134,262,3.1,1.4
11/02/20 15:00,0.297,28.8,27.9,1005.7,-0.134,-0.201,235,2.6,1.5
11/02/20 16:00,0.325,28.8,28.3,1005.1,-0.149,-0.225,288,4.1,1.9
11/02/20 17:00,0.384,28.8,28.4,1004.9,-0.171,-0.252,244,5.9,2.5
11/02/20 18:00,0.494,28.6,27.4,1005,-0.156,-0.239,203,6,1.2
11/02/20 19:00,0.602,28.6,26.7,1005.5,-0.143,-0.224,212,2.3,1.4
11/02/20 20:00,0.73,28.6,27.4,1005.7,-0.108,-0.185,220,2.6,0.9
11/02/20 21:00,0.794,28.6,28.7,1006.5,-0.102,-0.176,288,2.8,1.7
11/02/20 22:00,0.777,28.7,29.3,1007.1,-0.129,-0.195,301,4.9,3.8
11/02/20 23:00,0.745,28.8,31.1,1006.8,-0.152,-0.214,267,9.1,3.8
12/02/20 00:00,0.735,28.8,31.2,1006.8,-0.159,-0.223,276,9.8,4.7
12/02/20 01:00,0.834,28.8,30.7,1006.4,-0.067,-0.133,276,8.8,4.4
12/02/20 02:00,0.82,28.9,28,1007.1,-0.093,-0.159,305,11.6,6.6
12/02/20 03:00,0.793,28.9,27.6,1005.8,-0.14,-0.203,333,7.9,3
12/02/20 04:00,0.819,29,27.9,1005.4,-0.149,-0.223,306,7.5,5.5
12/02/20 05:00,0.834,28.9,28.3,1005.5,-0.177,-0.255,308,6.1,3.2
12/02/20 06:00,0.861,28.9,28.6,1005.3,-0.18,-0.258,321,5.9,4.9
12/02/20 07:00,0.894,28.9,26.9,1006.7,-0.143,-0.22,330,9,6.7
12/02/20 08:00,0.858,28.9,26.2,1007.2,-0.143,-0.207,220,9.5,1.5
12/02/20 09:00,0.806,28.9,26.1,1007.7,-0.119,-0.179,225,2.8,0.3
12/02/20 10:00,0.676,28.9,26,1008.2,-0.134,-0.189,231,1.7,1
12/02/20 11:00,0.519,28.8,25.7,1008.6,-0.172,-0.222,243,1.5,0.7
12/02/20 12:00,0.413,28.8,25.8,1009,-0.187,-0.232,221,2,0.8
12/02/20 13:00,0.373,28.7,26.4,1008.1,-0.171,-0.214,289,2.6,1.5
12/02/20 14:00,0.414,28.7,26.1,1007.5,-0.1,-0.152,257,3.2,1.6
12/02/20 15:00,0.442,28.7,26.6,1007.2,-0.068,-0.125,281,6.1,4.2
12/02/20 16:00,0.427,28.7,26.8,1006.1,-0.114,-0.175,297,5.6,1.7
12/02/20 17:00,0.447,28.7,26,1006.1,-0.159,-0.23,205,2.9,2.2
12/02/20 18:00,0.509,28.7,25.2,1006.7,-0.184,-0.254,283,11.2,3
12/02/20 19:00,0.604,28.7,25.2,1007.5,-0.173,-0.237,207,2.5,1.7
12/02/20 20:00,0.715,28.6,25.4,1007.6,-0.139,-0.196,245,2.2,0.5
12/02/20 21:00,0.799,28.6,26.8,1008.2,-0.115,-0.171,311,2.8,1.7
12/02/20 22:00,0.829,28.6,26.7,1009.1,-0.1,-0.149,249,6.8,2.1
12/02/20 23:00,0.797,28.7,27.9,1008.8,-0.111,-0.152,307,5.3,2.2
13/02/20 00:00,0.739,28.7,27.1,1008.5,-0.141,-0.185,305,8.5,3
13/02/20 01:00,0.708,28.7,28.1,1007.9,-0.161,-0.209,311,5.1,3.8
13/02/20 02:00,0.732,28.8,28.8,1007.2,-0.139,-0.193,310,4.8,3.5
13/02/20 03:00,0.796,28.8,29.1,1006,-0.085,-0.146,309,5.6,3.7
13/02/20 04:00,0.813,28.9,30.8,1005.6,-0.086,-0.158,295,6.2,3.9
13/02/20 05:00,0.776,-9999,28.3,1005.6,-0.151,-0.228,335,7.6,4.9
13/02/20 06:00,0.788,-9999,28.4,1005.9,-0.17,-0.245,338,6.3,3.9
13/02/20 07:00,0.823,-9999,29.8,1006,-0.145,-0.218,296,5.1,3.6
13/02/20 08:00,0.818,-9999,29.6,1007.1,-0.125,-0.196,275,4.3,0.8
13/02/20 09:00,0.795,-9999,27.8,1007.8,-0.096,-0.157,322,7.6,5.7
13/02/20 10:00,0.695,-9999,27.4,1008.5,-0.111,-0.164,297,8.4,4.2
13/02/20 11:00,0.608,-9999,27.4,1008.6,-0.097,-0.145,276,3.5,2.1
13/02/20 12:00,0.483,-9999,26.9,1009.3,-0.136,-0.182,291,6.5,3.4
13/02/20 13:00,0.381,-9999,26.3,1009.1,-0.193,-0.233,205,3.6,1.8
13/02/20 14:00,0.389,-9999,26.3,1008.4,-0.178,-0.22,262,2.3,0.5
13/02/20 15:00,0.428,-9999,25.8,1007.2,-0.156,-0.205,207,2.4,1.9
13/02/20 16:00,0.528,-9999,25.9,1006.2,-0.091,-0.152,211,3.5,2
13/02/20 17:00,0.641,-9999,26.1,1005.8,-0.034,-0.104,233,2.3,0.7
13/02/20 18:00,0.655,-9999,26.4,1006.2,-0.096,-0.17,162,1.5,0.5
13/02/20 19:00,0.699,-9999,26.3,1006.4,-0.131,-0.201,227,1.9,0.7
13/02/20 20:00,0.78,-9999,26.2,1007.2,-0.115,-0.182,213,2,1.6
13/02/20 21:00,0.828,-9999,27.1,1008.3,-0.115,-0.174,214,2,0.8
13/02/20 22:00,0.868,28.7,29.1,1008.4,-0.094,-0.143,219,2.3,1.3
13/02/20 23:00,0.847,28.8,28.6,1008.2,-0.095,-0.143,348,3.1,2.7
14/02/20 00:00,0.82,28.9,29.2,1007.8,-0.079,-0.129,338,5.1,4.1
14/02/20 01:00,0.733,28.9,29.2,1007.1,-0.127,-0.181,346,7.4,5
14/02/20 02:00,0.694,29.2,32.5,1005.5,-0.148,-0.212,295,9,5.7
14/02/20 03:00,0.675,29.2,28.1,1005.5,-0.165,-0.242,271,11.2,4.2
14/02/20 04:00,0.678,29.2,28.4,1005,-0.166,-0.244,299,6.2,5.3
14/02/20 05:00,0.743,29.1,29.2,1004.6,-0.111,-0.193,295,6.3,3.1
14/02/20 06:00,0.796,29.1,29.7,1004.5,-0.073,-0.16,254,7.8,2.1
14/02/20 07:00,0.761,29.1,28.4,1005.8,-0.119,-0.204,279,6.7,3.3
14/02/20 08:00,0.717,29,27.9,1006.4,-0.148,-0.221,306,5.6,4.5
14/02/20 09:00,0.676,29.1,25.9,1007.2,-0.149,-0.216,176,4.7,3.2
14/02/20 10:00,0.636,29.1,26,1007.7,-0.127,-0.187,303,3.8,2.2
14/02/20 11:00,0.552,29.1,25.7,1007.7,-0.136,-0.191,293,3.5,0.7
14/02/20 12:00,0.488,29,25.8,1007.6,-0.132,-0.187,280,8.1,3.4
14/02/20 13:00,0.465,29,26.1,1006.6,-0.115,-0.172,302,6.6,5.8
14/02/20 14:00,0.449,29,25.5,1005,-0.137,-0.205,254,7.1,0.9
14/02/20 15:00,0.472,28.9,25.7,1004.7,-0.154,-0.237,224,2.3,1.2
14/02/20 16:00,0.507,29,26.5,1004,-0.175,-0.261,252,4.5,2.5
14/02/20 17:00,0.586,28.9,26,1003.7,-0.158,-0.25,285,3.7,1.7
14/02/20 18:00,0.709,28.8,25.9,1004,-0.103,-0.199,259,4.2,1.6
14/02/20 19:00,0.782,28.8,25.8,1004.6,-0.103,-0.194,269,3.1,1.8
14/02/20 20:00,0.82,28.8,26.5,1004.8,-0.126,-0.212,276,2.6,1
14/02/20 21:00,0.853,28.8,27.8,1005.7,-0.133,-0.216,272,3.6,1.9
14/02/20 22:00,0.849,28.8,28.8,1006.2,-0.152,-0.227,305,6.1,4.2
14/02/20 23:00,0.866,28.9,28.8,1006.5,-0.118,-0.187,305,8.4,4.9
15/02/20 00:00,0.826,28.9,29.1,1006.1,-0.114,-0.181,311,5.7,4.9
15/02/20 01:00,0.772,29,28.3,1005.5,-0.114,-0.185,325,8.4,6.5
15/02/20 02:00,0.711,29.1,29,1004.8,-0.132,-0.21,321,8.5,7.4
15/02/20 03:00,0.647,29.1,28.7,1004.3,-0.175,-0.259,287,11.6,3.5
15/02/20 04:00,0.634,29,27.3,1003.8,-0.178,-0.268,298,5.7,2.3
15/02/20 05:00,0.61,29.1,27.5,1003.7,-0.194,-0.288,263,7.4,3.1
15/02/20 06:00,0.634,29.1,28.3,1003.5,-0.165,-0.261,272,6.3,2.5
15/02/20 07:00,0.671,29,28.6,1004.2,-0.122,-0.219,280,4.9,3.3
15/02/20 08:00,0.665,29,27.3,1004.8,-0.113,-0.202,270,5.6,1.9
15/02/20 09:00,0.627,29,28.2,1005,-0.118,-0.201,286,6.5,3.3
15/02/20 10:00,0.573,29,27.7,1005.7,-0.124,-0.205,249,6.3,1.8
15/02/20 11:00,0.513,29,27.8,1005.9,-0.129,-0.203,272,5.7,1.5
15/02/20 12:00,0.489,29,27.5,1005.6,-0.106,-0.179,277,3.6,2.2
15/02/20 13:00,0.458,28.9,27.3,1005.6,-0.112,-0.188,268,4.7,1.9
15/02/20 14:00,0.468,28.8,27.7,1005,-0.114,-0.19,274,4.7,2.7
15/02/20 15:00,0.501,28.8,28.1,1003.9,-0.134,-0.217,256,6.1,1.6
15/02/20 16:00,0.574,28.8,27.6,1002.9,-0.138,-0.233,271,3.8,2
15/02/20 17:00,0.658,28.8,27.6,1002.9,-0.134,-0.237,269,4.6,2.2
15/02/20 18:00,0.741,28.8,27.3,1003.2,-0.124,-0.227,272,4.4,2.2
15/02/20 19:00,0.871,28.8,26.6,1003.8,-0.061,-0.16,267,3.7,1.7
15/02/20 20:00,0.936,28.7,27.1,1004.3,-0.052,-0.145,249,4.9,2.3
15/02/20 21:00,0.933,28.7,28.4,1005,-0.092,-0.18,237,6.4,3
15/02/20 22:00,0.933,28.7,29.6,1005.1,-0.104,-0.186,267,5.9,3.1
15/02/20 23:00,0.919,28.8,30.7,1004.8,-0.104,-0.186,277,7.4,3.1
16/02/20 00:00,0.911,28.8,32.1,1004.7,-0.075,-0.159,275,9.1,3.3
16/02/20 01:00,0.869,29.1,32.5,1004,-0.064,-0.15,268,10.4,5.5
16/02/20 02:00,0.806,29.1,31.4,1003.2,-0.072,-0.165,290,11,6.6
16/02/20 03:00,0.74,29.3,29,1003.1,-0.093,-0.193,236,10.6,3.2
16/02/20 04:00,0.678,29.2,29.7,1002.5,-0.129,-0.23,298,8.3,5.1
16/02/20 05:00,0.654,29.3,28.2,1002.2,-0.13,-0.237,299,10.9,5.9
16/02/20 06:00,0.639,29.1,29,1002.5,-0.121,-0.231,300,7.3,4.6
16/02/20 07:00,0.645,29.1,29.2,1003.7,-0.088,-0.194,293,5.9,3.4
16/02/20 08:00,0.635,29.1,28.2,1004.3,-0.067,-0.161,260,5,2.2
16/02/20 09:00,0.557,29,28.3,1004.6,-0.107,-0.196,265,6.7,2.2
16/02/20 10:00,0.508,29,28.3,1004.8,-0.114,-0.2,280,4.2,2.2
16/02/20 11:00,0.471,29,28.1,1004.8,-0.11,-0.194,255,4.8,1.2
16/02/20 12:00,0.44,29,28,1004.7,-0.11,-0.194,257,5.7,1.5
16/02/20 13:00,0.447,29,27.8,1004.7,-0.095,-0.18,263,3.3,1.1
16/02/20 14:00,0.459,29,27.6,1004.3,-0.107,-0.192,260,3.2,1.5
16/02/20 15:00,0.527,29,27.7,1003.8,-0.096,-0.185,275,3.8,1.8
16/02/20 16:00,0.588,28.9,27.4,1003.6,-0.122,-0.216,273,4.5,3
16/02/20 17:00,0.67,28.8,26.7,1003.6,-0.136,-0.232,288,5.7,4
16/02/20 18:00,0.771,28.8,26.2,1004.1,-0.122,-0.218,281,4.4,1.5
16/02/20 19:00,0.881,28.8,25.6,1004.9,-0.082,-0.172,284,4.8,3
16/02/20 20:00,0.912,28.8,25.5,1004.6,-0.103,-0.186,272,6,2.7
16/02/20 21:00,0.891,28.7,25.9,1005.3,-0.155,-0.24,266,7.6,3
16/02/20 22:00,0.911,28.8,26.7,1005.6,-0.148,-0.227,278,4.7,1.5
16/02/20 23:00,0.907,28.8,28.1,1005.4,-0.145,-0.22,292,4.8,3.3
17/02/20 00:00,0.898,28.8,28.6,1004.8,-0.126,-0.205,304,4.3,1.9
17/02/20 01:00,0.859,28.9,31,1004.1,-0.122,-0.207,298,7.4,5.6
17/02/20 02:00,0.814,29.1,32.4,1003.2,-0.117,-0.208,252,8.1,3.9
17/02/20 03:00,0.756,29.1,31.5,1002.2,-0.121,-0.222,241,9.6,5.1
17/02/20 04:00,0.674,29.1,31.3,1001.8,-0.157,-0.267,252,9.6,4.9
17/02/20 05:00,0.598,29.1,30.8,1001.7,-0.195,-0.31,251,9.8,3.3
17/02/20 06:00,0.541,29.1,30.3,1002.3,-0.212,-0.327,243,9.1,2.9
17/02/20 07:00,0.525,29.1,29.6,1003.2,-0.183,-0.29,250,6.2,3.3
17/02/20 08:00,0.526,29,29.1,1003.8,-0.131,-0.23,263,6.2,2.3
17/02/20 09:00,0.483,29,28.6,1004.3,-0.12,-0.214,271,5.4,2
17/02/20 10:00,0.437,29,28.7,1004.6,-0.118,-0.206,263,4.1,1.8
17/02/20 11:00,0.393,29,28,1004.7,-0.126,-0.211,270,3.8,2.1
17/02/20 12:00,0.356,29,27.6,1004.7,-0.143,-0.228,271,4.2,1.5
17/02/20 13:00,0.371,28.9,27.3,1004.4,-0.131,-0.217,182,2.3,1.1
17/02/20 14:00,0.415,28.9,27.1,1004.1,-0.121,-0.209,138,2.7,1.3
17/02/20 15:00,0.487,28.9,26.2,1002.9,-0.113,-0.205,188,5.5,3.3
17/02/20 16:00,0.582,28.9,26.4,1002.5,-0.107,-0.211,214,4.5,1.4
17/02/20 17:00,0.672,28.9,26.1,1002.5,-0.12,-0.227,193,2.5,1.9
17/02/20 18:00,0.754,28.8,25.9,1002.3,-0.136,-0.243,189,3.3,1.7
17/02/20 19:00,0.831,28.9,25.8,1003,-0.137,-0.245,205,2.8,1.7
17/02/20 20:00,0.903,28.8,26.1,1003.3,-0.12,-0.221,183,5,3.8
17/02/20 21:00,0.926,28.8,28.4,1004.3,-0.126,-0.224,178,5,2.4
17/02/20 22:00,0.901,28.8,29.5,1005.2,-0.161,-0.248,306,3.5,1.6
17/02/20 23:00,0.9,28.9,28.4,1004.5,-0.158,-0.239,3,3.4,1.7
18/02/20 00:00,0.882,29,28.8,1003.8,-0.163,-0.251,336,2.2,1.2
18/02/20 01:00,0.853,29.1,29.1,1003.3,-0.165,-0.259,355,4,3.1
18/02/20 02:00,0.84,29.2,29.5,1002.3,-0.14,-0.24,359,5.4,3.4
18/02/20 03:00,0.818,29.2,34,1001.4,-0.118,-0.228,235,10.3,4.7
18/02/20 04:00,0.761,29.6,33.4,1000.8,-0.123,-0.242,235,10,4
18/02/20 05:00,0.667,29.4,32.8,1000.7,-0.164,-0.288,261,12.1,4.9
18/02/20 06:00,0.574,29.6,31.8,1001.3,-0.202,-0.326,272,9.6,4.6
18/02/20 07:00,0.487,29.5,31.1,1002.1,-0.228,-0.346,273,7.5,4.1
18/02/20 08:00,0.429,29.3,29.9,1002.9,-0.22,-0.329,268,5.9,2.7
18/02/20 09:00,0.37,29.3,29.4,1003.2,-0.208,-0.31,273,6.9,3.3
18/02/20 10:00,0.356,29.2,28.8,1003.7,-0.156,-0.255,279,6.4,3.8
18/02/20 11:00,0.353,29.1,28.5,1004.2,-0.114,-0.208,274,5.6,2.2
18/02/20 12:00,0.297,29,28,1004.7,-0.155,-0.244,280,4.2,2.8
18/02/20 13:00,0.308,29,28,1004.7,-0.155,-0.24,239,4.2,0.8
18/02/20 14:00,0.349,28.9,27.3,1004.2,-0.153,-0.238,266,2.7,0.7
18/02/20 15:00,0.424,28.9,27.1,1002.8,-0.147,-0.239,269,2.6,1.7
18/02/20 16:00,0.514,28.9,26.9,1002.5,-0.147,-0.251,278,4.7,1.6
18/02/20 17:00,0.632,28.9,26.7,1002,-0.13,-0.238,278,7.4,4.4
18/02/20 18:00,0.722,28.9,26.8,1002.6,-0.14,-0.252,303,5.9,2.7
18/02/20 19:00,0.775,28.8,26.8,1003.1,-0.171,-0.277,271,4.4,3.1
18/02/20 20:00,0.842,28.8,27,1003.8,-0.166,-0.266,216,3.3,1.4
18/02/20 21:00,0.889,28.8,28.1,1004.5,-0.153,-0.247,330,2.4,1.8
18/02/20 22:00,0.914,28.8,30.3,1005.3,-0.136,-0.222,298,5.2,3.8
18/02/20 23:00,0.922,28.9,29.9,1005,-0.124,-0.203,320,6.9,3.2
19/02/20 00:00,0.896,29,30.5,1004.3,-0.146,-0.228,318,6.2,4.5
19/02/20 01:00,0.871,29.1,29.4,1003.8,-0.165,-0.254,346,7.8,6.2
19/02/20 02:00,0.852,29.4,31.3,1003,-0.165,-0.259,318,9.2,6.8
19/02/20 03:00,0.842,29.5,32.2,1002.4,-0.145,-0.247,300,10.6,8.4
19/02/20 04:00,0.822,29.6,32.1,1002,-0.124,-0.232,298,10.6,6.1
19/02/20 05:00,0.777,29.8,31.8,1001.7,-0.113,-0.225,287,9.6,5.6
19/02/20 06:00,0.695,29.7,31.4,1002.4,-0.128,-0.243,278,9.4,5.6
19/02/20 07:00,0.591,29.6,29.9,1003.5,-0.158,-0.265,277,7,2.8
19/02/20 08:00,0.48,29.6,26.5,1004.6,-0.189,-0.285,312,6.1,1.4
19/02/20 09:00,0.399,29.5,26.6,1005,-0.185,-0.27,223,2.4,1.3
19/02/20 10:00,0.324,29.4,27.1,1005.8,-0.178,-0.259,312,2.9,0.2
19/02/20 11:00,0.295,29.4,26.9,1006.5,-0.145,-0.218,213,2.4,1.7
19/02/20 12:00,0.301,29.3,26.9,1006.2,-0.115,-0.182,198,2.3,0.3
19/02/20 13:00,0.293,29.3,26.9,1006.2,-0.139,-0.209,227,2.1,1
19/02/20 14:00,0.323,29.2,26.9,1005.6,-0.151,-0.222,226,1.8,1.2
19/02/20 15:00,0.397,29.1,26.5,1004.6,-0.144,-0.221,190,1.9,1.4
19/02/20 16:00,0.492,28.9,26.6,1003.6,-0.139,-0.227,121,2.1,0.3
19/02/20 17:00,0.609,29.1,26.4,1003.6,-0.122,-0.218,233,2,0.4
19/02/20 18:00,0.711,28.9,26.8,1003.9,-0.114,-0.21,215,1.7,0.4
19/02/20 19:00,0.781,28.9,26.2,1004.4,-0.126,-0.218,195,2.6,1.4
19/02/20 20:00,0.828,28.9,26.9,1005,-0.143,-0.23,298,5.4,2.1
19/02/20 21:00,0.877,28.9,28.2,1005.5,-0.137,-0.218,307,3.2,2.4
19/02/20 22:00,0.884,28.9,30.2,1006.5,-0.143,-0.219,299,5.6,3.6
19/02/20 23:00,0.898,28.9,30.6,1006.5,-0.126,-0.193,266,5.5,1.2
20/02/20 00:00,0.903,28.9,29.1,1006.4,-0.117,-0.184,291,10.4,4
20/02/20 01:00,0.884,28.9,30.8,1006,-0.143,-0.212,291,8.1,3.9
20/02/20 02:00,0.888,29,31,1005,-0.147,-0.219,291,8.7,5.1
20/02/20 03:00,0.874,29.2,32.3,1004,-0.151,-0.234,264,8.3,4
20/02/20 04:00,0.867,29.2,31.3,1003.7,-0.133,-0.226,277,8.3,4.2
20/02/20 05:00,0.852,29.3,30.9,1003.3,-0.103,-0.199,297,7.8,5.2
20/02/20 06:00,0.781,29.4,30.5,1003.7,-0.105,-0.203,308,7.3,5.1
20/02/20 07:00,0.67,29.3,29.7,1004.5,-0.129,-0.224,296,8.1,5.3
20/02/20 08:00,0.555,29.3,28.5,1005.6,-0.153,-0.238,282,7.1,3.7
20/02/20 09:00,0.43,29.3,27.6,1005.7,-0.185,-0.261,260,6.1,1.3
20/02/20 10:00,0.342,29.2,28,1007.2,-0.179,-0.253,62,3.8,0.1
20/02/20 11:00,0.287,29.1,27.9,1008,-0.156,-0.215,189,2.5,1.4
20/02/20 12:00,0.289,29.1,27.7,1007.8,-0.113,-0.166,234,4.2,1.3
20/02/20 13:00,0.298,29,27.5,1007.9,-0.111,-0.165,167,4.3,0.8
20/02/20 14:00,0.311,29,27.3,1007,-0.146,-0.2,194,3.3,2.5
20/02/20 15:00,0.368,29,27,1006,-0.155,-0.217,200,4.3,2.1
20/02/20 16:00,0.446,29,26.8,1005,-0.16,-0.234,207,3.7,0.2
20/02/20 17:00,0.555,28.9,26.6,1005.7,-0.148,-0.23,202,1.7,0.7
20/02/20 18:00,0.66,28.9,26.5,1006.2,-0.133,-0.208,191,2.4,1.7
20/02/20 19:00,0.725,28.9,26.8,1006.9,-0.141,-0.21,183,4.6,2.7
20/02/20 20:00,0.763,28.9,27.1,1007.8,-0.16,-0.223,215,4.4,0.7
20/02/20 21:00,0.783,28.9,27.8,1009,-0.185,-0.237,210,3.2,1.8
20/02/20 22:00,0.817,28.9,29.4,1009,-0.175,-0.217,220,4.4,1.5
20/02/20 23:00,0.837,28.9,28.6,1008.9,-0.156,-0.198,17,3.1,2.2
21/02/20 00:00,0.881,29,29.2,1008.6,-0.11,-0.154,52,5.8,4.2
21/02/20 01:00,0.893,29.2,29,1008.6,-0.108,-0.154,6,5.2,3.6
21/02/20 02:00,0.851,29.4,27.9,1008.5,-0.175,-0.221,267,6.9,3.1
21/02/20 03:00,0.839,29.3,26.5,1007.8,-0.206,-0.253,248,4.9,1.8
21/02/20 04:00,0.85,29.3,26.5,1006.7,-0.189,-0.245,271,4,1.6
21/02/20 05:00,0.846,29.3,27.3,1006.2,-0.167,-0.232,262,3.4,1.2
21/02/20 06:00,0.829,29.2,27.1,1005.8,-0.123,-0.194,232,2.9,1.3
21/02/20 07:00,0.733,29.2,27.1,1006.7,-0.13,-0.203,186,2.9,1.7
21/02/20 08:00,0.597,29.1,26.8,1007.2,-0.162,-0.227,195,4.3,2.7
21/02/20 09:00,0.475,29.1,26.8,1008.4,-0.18,-0.239,205,3,1.1
21/02/20 10:00,0.345,29,26.2,1009.2,-0.212,-0.259,187,3.9,2.3
21/02/20 11:00,0.255,28.9,26,1009.9,-0.213,-0.253,196,3.8,2.8
21/02/20 12:00,0.215,28.8,25.8,1010.1,-0.197,-0.23,192,4.8,3.1
21/02/20 13:00,0.244,28.8,25.8,1009.6,-0.161,-0.192,198,4.7,3.4
21/02/20 14:00,0.31,28.8,25.3,1008.8,-0.137,-0.174,202,4.6,2.5
21/02/20 15:00,0.339,28.8,25.3,1008.2,-0.178,-0.222,200,4.3,2.8
21/02/20 16:00,0.38,28.8,25.2,1007.7,-0.214,-0.265,198,4.5,3
21/02/20 17:00,0.459,28.8,25.3,1007.7,-0.225,-0.281,200,4.5,2.7
21/02/20 18:00,0.565,28.7,25.1,1008.2,-0.206,-0.261,194,4.3,2.8
21/02/20 19:00,0.656,28.6,25.2,1008.5,-0.18,-0.23,203,5.4,2.7
21/02/20 20:00,0.706,28.7,25.2,1009.6,-0.174,-0.22,183,4.6,1.6
21/02/20 21:00,0.728,28.6,27.2,1009.9,-0.188,-0.224,187,6.2,3.2
21/02/20 22:00,0.754,28.6,28.6,1010.6,-0.19,-0.222,324,4.2,1.6
21/02/20 23:00,0.761,28.8,28.5,1010.6,-0.193,-0.22,326,2.5,2
22/02/20 00:00,0.78,29.1,28.9,1010.3,-0.177,-0.203,337,3.3,2.2
22/02/20 01:00,0.804,29.5,29,1009.8,-0.162,-0.192,357,4.2,3.3
22/02/20 02:00,0.837,29.7,29.2,1009,-0.16,-0.195,353,4.2,2.9
22/02/20 03:00,0.838,30,29.3,1008.3,-0.2,-0.243,349,4.6,3
22/02/20 04:00,0.837,29.2,29.5,1007.8,-0.222,-0.272,249,5,2.9
22/02/20 05:00,0.837,29.1,27.5,1007.3,-0.215,-0.27,194,4.4,2.9
22/02/20 06:00,0.824,29.3,28.9,1007.3,-0.188,-0.248,197,4.9,1.6
22/02/20 07:00,0.778,29.3,30,1007.9,-0.153,-0.212,247,2.6,0.6
22/02/20 08:00,0.644,29.1,29.2,1008.8,-0.175,-0.227,0,1.5,0
22/02/20 09:00,0.524,29.2,28.1,1009.3,-0.179,-0.223,200,2.6,1.9
22/02/20 10:00,0.41,29.1,27.8,1009.9,-0.189,-0.227,189,3.7,2.5
22/02/20 11:00,0.286,29,27.6,1010.3,-0.219,-0.252,195,4,2.8
22/02/20 12:00,0.217,28.9,27.4,1010.6,-0.221,-0.25,198,3.8,2.6
22/02/20 13:00,0.209,28.9,27,1010.2,-0.207,-0.233,193,4.5,2.8
22/02/20 14:00,0.268,28.9,26.6,1009.3,-0.178,-0.209,194,5.5,2.9
22/02/20 15:00,0.322,28.9,26.2,1008.8,-0.194,-0.234,197,5.1,3.4
22/02/20 16:00,0.358,28.9,26,1008.2,-0.238,-0.283,197,5.5,3.6
22/02/20 17:00,0.468,29,25.9,1008,-0.211,-0.262,189,5.1,3.3
22/02/20 18:00,0.568,29,25.6,1008.1,-0.194,-0.246,192,5.8,3.7
